Company,Sector,Quarter,Speaker,Title,Role,Categories,Quantified,Sentiment,Quote
NOW,Systems Software,2024Q1,William McDermott,Chairman and Chief Executive Officer,Executive,Uncategorized,No,0.8,"The business executives, however, are inserting their will into the generative AI revolution because the CEO is in a boardroom with her senior team sitting around a table with the Board of Directors, asking, 'Hey, what are you guys doing on GenAI?' They know now that they need to provide a story aro"
NOW,Systems Software,2024Q1,Samad Samana,Analyst,Analyst,AI-Enhanced Feature,No,0.2,Is it a certain type of salesperson that you need as you think of more AI-driven sales?
NOW,Systems Software,2024Q1,William McDermott,Chairman and Chief Executive Officer,Executive,Vague/Buzzword,No,0.6,We have our GenAI use cases mapped to that pipeline based on their sales stage.
NOW,Systems Software,2024Q1,Patrick Walravens,Analyst,Analyst,Uncategorized,No,0.1,"Bill and CJ, can you help us understand how important it is to have and release your own LLM, given the recent developments from Databricks and Snowflake?"
NOW,Systems Software,2024Q1,Chirantan Desai,President and Chief Operating Officer,Executive,"Internal Automation, AI Infrastructure",No,0.6,We are solving for three main things with our own LLMs.
NOW,Systems Software,2024Q1,Gina Mastantuono,Chief Financial Officer,Executive,"AI-Native Product, Internal Automation",Yes,0.8,"The federal business is strong, and our GenAI offerings are reinforcing our ability to help accelerate the transformation journey for our federal customers."
NOW,Systems Software,2024Q2,William McDermott,CEO,Executive,"AI-Native Product, AI-Enhanced Feature, Internal Automation, AI Infrastructure, Risk/Regulatory",Yes,0.9,ServiceNow's relevance as the AI platform for business transformation is soaring.
NOW,Systems Software,2024Q2,Gina Mastantuono,CFO,Executive,"AI-Native Product, Internal Automation, AI Infrastructure",Yes,0.8,"NowAssist co-generation capabilities within creative workflows remain a powerful productivity tool of choice as well, appearing in over 70% of our Gen AI deals."
NOW,Systems Software,2024Q2,William McDermott,CEO,Executive,Uncategorized,No,0.8,"So we're able, especially with our Gen AI built into this incredible platform, to demonstrate real value, and that ROI is undeniable, and we have a culture built to deliver value."
NOW,Systems Software,2024Q2,Raimo Lenschow,Analyst,Analyst,Uncategorized,No,0.4,"Is this approach a model for how we should think about AI in the future, considering that smaller and more agile players can achieve significant outcomes by being more specialized?"
NOW,Systems Software,2024Q2,William McDermott,CEO,Executive,"Internal Automation, AI Infrastructure",Yes,0.9,We just went general availability with our Gen AI SKUs for our government Community Cloud.
NOW,Systems Software,2024Q2,Kash Rangan,Analyst,Analyst,Internal Automation,Yes,0.5,"And also on the AI front, it’s remarkable how much productivity improvement you've been able to give your clients with just three quarters of shipping the product."
NOW,Systems Software,2024Q2,William McDermott,CEO,Executive,"AI-Native Product, AI-Enhanced Feature, Internal Automation, AI Infrastructure",No,0.9,"In terms of the broader macro, you saw the investment in hardware, obviously, for the AI world."
NOW,Systems Software,2024Q2,Samad Samana,Analyst,Analyst,Uncategorized,No,0.3,"Just as I think through AI, clearly, you're one of the few companies that's seeing significant demand upfront and strong early traction."
NOW,Systems Software,2024Q2,William McDermott,CEO,Executive,Uncategorized,No,0.1,In terms of the companies that are buying AI products and the companies that aren't?
NOW,Systems Software,2024Q2,William McDermott,CEO,Executive,Internal Automation,No,0.8,"It's a really important question, Samad, because I think what's happened is they've heard so many whitewashed AI stories from pretenders that they are a little jaded."
NOW,Systems Software,2024Q2,Gina Mastantuono,CFO,Executive,Internal Automation,No,0.7,"But as you would imagine, with respect to Gen AI, there is such excitement and such attention there that we absolutely see very strong pipeline as we think about Gen AI in the back half and then moving into ’25 and beyond."
NOW,Systems Software,2024Q2,Gina Mastantuono,CFO,Executive,"AI-Native Product, AI Infrastructure",Yes,0.6,"So again, it's really about the power of the platform, customers really understanding how we're using Gen AI into that platform and really becoming the AI platform for business transformation."
NOW,Systems Software,2024Q2,Alex Zukin,Analyst,Analyst,Uncategorized,No,0.4,"And maybe also if AI conversations are already driving just much larger, more strategic engagements that are leading to some of this RPO growth."
NOW,Systems Software,2024Q2,Gina Mastantuono,CFO,Executive,Uncategorized,No,0.6,"And absolutely, AI is driving very strategic engagements and obviously, driving larger average contract terms, right?"
NOW,Systems Software,2024Q2,William McDermott,CEO,Executive,"AI-Native Product, Internal Automation",No,0.8,We've gone from a product company with a land-and-expand mentality to an AI platform for business transformation that's looking at industry; that we're looking at the complete bandwidth of what a company is trying to pull off.
NOW,Systems Software,2024Q2,Joel Fishbein,Analyst,Analyst,AI-Native Product,No,0.6,"Bill, for you, you acknowledge you announced a further strategic partnership with Microsoft now assisting Copilot integration."
NOW,Systems Software,2024Q2,William McDermott,CEO,Executive,AI-Native Product,Yes,0.9,"And I recognize the Copilot does very important things, and it gets even more interesting when all the capability of NowAssist and the things that we built our platform to do are complementary and fully integrated into Microsoft."
NOW,Systems Software,2024Q2,William McDermott,CEO,Executive,"AI-Native Product, Internal Automation",No,0.7,"I would say, at this point, I want you to think about workflow automation, Gen AI on our platform and our ability to take RaptorDB and gather any data source, regardless of who’s governing it or where it is, and activating that to automate the way things get done."
NOW,Systems Software,2024Q2,Gina Mastantuono,CFO,Executive,AI Infrastructure,No,0.6,"And as you would imagine, the focus of our CapEx is on AI and Gen AI."
NOW,Systems Software,2024Q3,Bill McDermott,Chairman and Chief Executive Officer,Executive,"AI-Native Product, AI-Enhanced Feature, Internal Automation, AI Infrastructure",Yes,0.9,"Organizations around the world needed a platform to help them clean up that mess, so they can modernize for the AI world, ServiceNow is that chosen strategic platform."
NOW,Systems Software,2024Q3,Gina Mastantuono,Chief Financial Officer,Executive,"AI-Native Product, Internal Automation, AI Infrastructure",Yes,0.8,"Q3 was another stellar quarter for ServiceNow with substantial outperformance across all of our growth and profitability metrics as digital transformation and Gen AI remain top priorities for C-suites, the Now Platform and Now Assist continue to see robust demand."
NOW,Systems Software,2024Q3,Alex Zukin,Analyst,Analyst,Uncategorized,No,0.1,Just maybe a quick tangent on how you're viewing the buying and demand environment if AI is helping you in that or not?
NOW,Systems Software,2024Q3,Bill McDermott,Chairman and Chief Executive Officer,Executive,Vague/Buzzword,No,0.8,"And so the question then becomes who's really got the innovation, who's really got the platform and who's really got real GenAI to tell a real use case story that delivers for the customer."
NOW,Systems Software,2024Q3,Bill McDermott,Chairman and Chief Executive Officer,Executive,"AI-Native Product, Internal Automation",Yes,0.6,"But as I see the world, Alex, we have this idea of the workflow automation platform that's evolved into the AI platform for business transformation."
NOW,Systems Software,2024Q3,Gina Mastantuono,Chief Financial Officer,Executive,"AI-Native Product, Internal Automation",No,0.3,"And so you can expect similar levels of headcount growth in the next few quarters, as we lean into the opportunity we see in front of us with everything Now Assist, with the Agentic AI, with the workflow data fabric, all innovation that the team is driving."
NOW,Systems Software,2024Q3,Bill McDermott,Chairman and Chief Executive Officer,Executive,"Internal Automation, AI Infrastructure",No,0.7,He says we're the AI operating system for the enterprise.
NOW,Systems Software,2024Q3,Mark Murphy,Analyst,Analyst,"AI-Native Product, AI Infrastructure",No,0.6,Our fieldwork was showing a big ramp-up in your AI bookings in Q3.
NOW,Systems Software,2024Q3,Bill McDermott,Chairman and Chief Executive Officer,Executive,Internal Automation,No,0.7,"So I think that what you're looking for is also what we are looking for, which is that inflection point where the AI gear kicks into higher demand for everything, and I certainly believe we're well positioned for that."
NOW,Systems Software,2024Q3,Bill McDermott,Chairman and Chief Executive Officer,Executive,"AI-Native Product, Internal Automation, AI Infrastructure",Yes,0.6,"Then think about enabling enterprises to unify disparate data and then apply the power of the Now AI platform for business transformation to drive productivity, improve operations and speed of execution."
NOW,Systems Software,2024Q3,Bill McDermott,Chairman and Chief Executive Officer,Executive,Vague/Buzzword,Yes,0.7,"And at an architectural level, we don't have to try to translate between our GenAI models and some third-party system, which most people have to since everything is on one platform with one architecture and one data model, so this has given us an opportunity to innovate faster, but also integrate be"
NOW,Systems Software,2024Q3,Brad Sills,Analyst,Analyst,Uncategorized,No,0.1,Is the gating factor to growth here really just about your ability to get out more product in categories like AI and some of these newer application categories that you're going after with the platform and less so about hiring the next rep to go win new business and go find that bigger expansion dea
NOW,Systems Software,2024Q3,Gina Mastantuono,Chief Financial Officer,Executive,Uncategorized,No,0.2,"And certainly, in the age of AI and all of the innovation that our incredible engineering team has been focused on that consistently been a place where we have invested and we'll continue to invest."
NOW,Systems Software,2024Q3,Bill McDermott,Chairman and Chief Executive Officer,Executive,"Internal Automation, AI Infrastructure",Yes,0.8,"So as I think about where we're going now, GenAI is top of mind."
